"","SiteID","PithouseID","PithouseOriginalID","Phase","SimplifiedPhase","Reference"
"668","4076","4076-058","II-82","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"669","4076","4076-059","II-83","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"670","4076","4076-060","II-84","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"671","4076","4076-061","II-85","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"672","4076","4076-062","II-87","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"673","4076","4076-063","II-88","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"674","4076","4076-064","II-91","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"675","4076","4076-065","II-95","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"676","4076","4076-066","II-96","Horinouchi 2","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"677","4076","4076-067","II-97","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"678","4076","4076-068","II-98","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"679","4076","4076-069","II-99","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"680","4076","4076-070","II-100","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"681","4076","4076-071","II-101","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"682","4076","4076-072","II-102","Angyo 1","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"683","4076","4076-073","II-103","Angyo 1","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"684","4076","4076-074","II-106","Shomyoji","Shomyoji","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"685","4076","4076-075","II-108","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"686","4076","4076-076","II-109","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"687","4076","4076-077","II-110","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"688","4076","4076-078","II-111","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"689","4076","4076-079","II-112","Kasori B2","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"690","4076","4076-080","II-113","Kasori B2 - Soya",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"691","4076","4076-081","II-114","Kasori B2 - Soya",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"692","4076","4076-082","II-115","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"693","4076","4076-083","II-117","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"694","4076","4076-085","II-119","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"695","4076","4076-086","II-120","Angyo 2","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"696","4076","4076-087","II-121","Horinouchi","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"697","4076","4076-088","II-122","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"698","4076","4076-089","II-123","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"699","4076","4076-090","II-124A","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"700","4076","4076-091","II-124B","Kasori B2","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"701","4076","4076-092","II-125","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"702","4076","4076-093","II-126","Shomyoji","Shomyoji","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"703","4076","4076-094","II-127","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"704","4076","4076-095","II-128","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"705","4076","4076-096","II-129","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"706","4076","4076-097","II-130","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"707","4076","4076-098","II-135A","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"708","4076","4076-099","II-135B","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"709","4076","4076-100","II2-1","Shomyoji","Shomyoji","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"710","4076","4076-101","II2-2","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"711","4076","4076-102","II2-6","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"712","4076","4076-103","II2-8","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"713","4076","4076-104","II2-10","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"714","4076","4076-105","II2-12","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"715","4076","4076-106","II2-13","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"716","4076","4076-107","II2-14","Kasori B2","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"717","4076","4076-108","II2-15","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"718","4076","4076-109","II2-16","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"719","4076","4076-110","II2-17","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"720","4076","4076-111","II2-18","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"721","4076","4076-112","II2-19","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"722","4076","4076-114","II2-22","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"723","4076","4076-115","II2-23","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"724","4076","4076-116","II2-25","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"725","4076","4076-117","II2-26","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"726","4076","4076-118","II2-27","Soya","Soya","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"727","4076","4076-119","II2-28","Horinouchi","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"728","4076","4076-120","II2-30","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"729","4076","4076-121","II2-31","Angyo 1","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"730","4076","4076-122","II2-32","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"731","4076","4076-123","II2-33","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"732","4076","4076-124","III-1","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"733","4076","4076-125","III-2","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"734","4076","4076-126","III-3","Kasori B1","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"735","4076","4076-127","III-4","Kasori B1","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"736","4076","4076-128","III-5","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"737","4076","4076-129","III-6","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"738","4076","4076-130","III-7","Kasori EIII","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"739","4076","4076-131","III-8","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"740","4076","4076-132","III-9","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"741","4076","4076-133","III-10","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"742","4076","4076-134","III-11","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"743","4076","4076-135","III-12","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"744","4076","4076-136","III-13","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"745","4076","4076-137","III-14","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"746","4076","4076-138","III-15","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"747","4076","4076-139","III-16","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"748","4076","4076-140","III-17","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"749","4076","4076-141","III-18","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"750","4076","4076-142","III-19","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"751","4076","4076-143","III-20","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"752","4076","4076-144","III-21","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"753","4076","4076-145","III-22","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"754","4076","4076-146","III-23","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"755","4076","4076-147","III-24","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"756","4076","4076-148","III-25","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"757","4076","4076-149","III-26","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"758","4076","4076-150","III-27","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"759","4076","4076-151","III-28","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"760","4076","4076-152","III-29","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"761","4076","4076-153","III-30","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"762","4076","4076-154","III-31","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"763","4076","4076-155","III-32","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"764","4076","4076-156","III-33","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"765","4076","4076-157","III-34","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"766","4076","4076-158","III-35","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"767","4076","4076-159","III-36","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"768","4076","4076-160","III-37","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"769","4076","4076-161","III-38","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"770","4076","4076-162","III-40","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"771","4076","4076-163","III-41","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"772","4076","4076-164","III-42","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"773","4076","4076-165","III-43","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"774","4076","4076-166","III-44","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"775","4076","4076-167","III-45","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"776","4076","4076-168","III-46","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"777","4076","4076-169","III-47","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"778","4076","4076-170","III-48","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"779","4076","4076-171","III-49","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"780","4076","4076-172","III-50","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"781","4076","4076-173","III-51A","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"782","4076","4076-174","III-51B","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"783","4076","4076-175","III-52","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"784","4076","4076-176","III-53","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"785","4076","4076-177","III-54","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"786","4076","4076-178","III-55","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"787","4076","4076-179","III-56","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"788","4076","4076-180","III-57","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"789","4076","4076-181","III-58","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"790","4076","4076-182","III-59","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"791","4076","4076-183","III-60","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"792","4076","4076-184","III2-1","Angyo 1","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"793","4076","4076-185","III2-2","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"794","4076","4076-186","III2-3","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"795","4076","4076-187","III2-4","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"796","4076","4076-188","III2-5","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"797","4076","4076-189","III2-6","Kasori B1","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"798","4076","4076-190","III2-7","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"799","4076","4076-191","III2-8","Kasori EIV","Kasori E (late)","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"800","4076","4076-192","III2-9","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"801","4076","4076-193","III2-10","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"802","4076","4076-194","III2-11","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"803","4076","4076-195","III2-12","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"804","4076","4076-196","III2-13","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"805","4076","4076-197","III2-14","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"806","4076","4076-198","III2-15A","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"807","4076","4076-199","III2-15B","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"808","4076","4076-200","III2-16","Horinouchi - Kasori B",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"809","4076","4076-201","III3-1","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"810","4076","4076-202","III3-2","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"811","4076","4076-203","III3-4","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"812","4076","4076-204","III3-5","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"813","4076","4076-205","III3-6","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"814","4076","4076-207","III3-8","Angyo 1","Angyo 1 & 2","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"815","4076","4076-210","III3-11","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"816","4076","4076-211","III3-12","Kasori B","Kasori B","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"817","4076","4076-212","III3-13","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"818","4076","4076-213","III3-14","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"819","4076","4076-215","III3-16","Kasori B - Soya",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"820","4076","4076-216","IV-1","Horinouchi","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"821","4076","4076-217","IV-2","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"822","4076","4076-218","IV-3","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"823","4076","4076-219","VI-1","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"824","4076","4076-220","VI-2","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"825","4076","4076-221","VI-3","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"826","4076","4076-222","VI-4","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"827","4076","4076-223","VI-5","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"828","4076","4076-224","VI-6","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"829","4076","4076-225","VI-7","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"830","4076","4076-226","VI-8","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"831","4076","4076-227","VI-9","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"832","4076","4076-228","VI-10","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"833","4076","4076-229","VI-11","Horinouchi 1","Horinouchi","宮内井戸作遺跡 印旛都市文化財センター　２００9"
"834","4076","4076-230","VI-12","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"835","4076","4076-231","VI-13","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"836","4076","4076-232","VI-14","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"837","4076","4076-233","VI-15","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"838","4076","4076-234","VI-16","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"839","4076","4076-235","VI-17","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"840","4076","4076-236","VI-18","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"841","4076","4076-237","VI-19","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"842","4076","4076-238","VI-20","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"843","4076","4076-239","VI-21","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"844","4076","4076-240","VI-22","Jomon",NA,"宮内井戸作遺跡 印旛都市文化財センター　２００9"
"845","4078","4078-002","2","Middle Jomon - Late Jomon (Late)",NA,"西御門明神台遺跡　印旛都市文化財センター　２００６"
"846","4078","4078-003","3","Ukishima",NA,"西御門明神台遺跡　印旛都市文化財センター　２００６"
"847","4078","4078-004","4","Horinouchi","Horinouchi","西御門明神台遺跡　印旛都市文化財センター　２００６"
"848","4078","4078-005","5","Horinouchi 2 - Kasori B1",NA,"西御門明神台遺跡　印旛都市文化財センター　２００６"
"849","4078","4078-006","6","Kasori B","Kasori B","西御門明神台遺跡　印旛都市文化財センター　２００６"
"850","4081","4081-001","1","Horinouchi","Horinouchi","西御門荒生遺跡CD地区、宮内南台遺跡、宮内芋戸遺跡　印旛市文化財センター　２００６"
"851","4161","4161-001","?","Late Jomon",NA,"佐倉市埋蔵文化財発掘調査報告書　平成１5年度　佐倉市教育委員会"
"852","4161","4161-002","?","Late Jomon",NA,"佐倉市埋蔵文化財発掘調査報告書　平成１5年度　佐倉市教育委員会"
"853","4161","4161-003","1","Kasori B","Kasori B","佐倉市埋蔵文化財発掘調査報告書　平成１5年度　佐倉市教育委員会"
"854","4205","4205-001","2","Pre-Kasori E",NA,"佐倉市埋蔵文化財発掘調査報告書　平成11年度　佐倉市教育委員会"
"855","4205","4205-002","3","Jomon",NA,"佐倉市埋蔵文化財発掘調査報告書　平成11年度　佐倉市教育委員会"
"856","4205","4205-003","4","Kasori E",NA,"佐倉市埋蔵文化財発掘調査報告書　平成11年度　佐倉市教育委員会"
"857","4205","4205-004","5","Jomon",NA,"佐倉市埋蔵文化財発掘調査報告書　平成11年度　佐倉市教育委員会"
"858","4404","4404-001","Area3-1","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"859","4404","4404-002","Area4-1","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"860","4404","4404-003","Area4-5","Kasori E",NA,"内田端山越遺跡　印旛都市文化財センター　２００８"
"861","4404","4404-004","Area7HA-3","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"862","4404","4404-005","Area7HA-7","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"863","4404","4404-006","Area7HA-10","Jomon",NA,"内田端山越遺跡　印旛都市文化財センター　２００８"
"864","4404","4404-007","Clubhouse-2","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"865","4404","4404-008","Clubhouse-3","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"866","4404","4404-009","Clubhouse-4","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"867","4404","4404-010","Clubhouse-37","Kasori EIII","Kasori E (late)","内田端山越遺跡　印旛都市文化財センター　２００８"
"868","4404","4404-011","Clubhouse-38","Kasori E",NA,"内田端山越遺跡　印旛都市文化財センター　２００８"
"869","4404","4404-012","Clubhouse-66","Middle Jomon",NA,"内田端山越遺跡　印旛都市文化財センター　２００８"
"870","4414","4414-001","1","Moroiso",NA,"佐倉市向原遺跡　千葉県文化財センター　１９８９"
"871","4414","4414-002","2","Kasori E",NA,"佐倉市向原遺跡　千葉県文化財センター　１９８９"
"872","4414","4414-003","3","Moroiso b",NA,"佐倉市向原遺跡　千葉県文化財センター　１９８９"
"873","4414","4414-004","4","Moroiso b",NA,"佐倉市向原遺跡　千葉県文化財センター　１９８９"
"874","4414","4414-005","5","Kasori EIII","Kasori E (late)","佐倉市向原遺跡　千葉県文化財センター　１９８９"
"875","4414","4414-006","6","Moroiso",NA,"佐倉市向原遺跡　千葉県文化財センター　１９８９"
"876","4414","4414-007","7","Kasori EIII","Kasori E (late)","佐倉市向原遺跡　千葉県文化財センター　１９８９"
"877","4415","4415-001","1","Jomon",NA,"佐倉市大作遺跡　千葉県文化財センター　1990"
"878","4420","4420-001","33","Jomon",NA,"佐倉市六拾部遺跡　千葉県文化財センター　１９９４"
"879","4421","4421-001","15","Kasori EIII (Late) - EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"880","4421","4421-002","16","Kasori EIII (Late) - EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"881","4421","4421-003","17","Kasori EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"882","4421","4421-004","18","Kasori EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"883","4421","4421-005","19","Kasori EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"884","4421","4421-006","20","Kasori EIII","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"885","4421","4421-007","21","Kasori EIII (Late) - EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"886","4421","4421-008","22","Jomon",NA,"佐倉市池向遺跡　千葉県文化財センター　1995"
"887","4421","4421-009","23","Kasori E",NA,"佐倉市池向遺跡　千葉県文化財センター　1995"
"888","4421","4421-010","24","Jomon",NA,"佐倉市池向遺跡　千葉県文化財センター　1995"
"889","4421","4421-011","25","Kasori EIV - Shomyoji",NA,"佐倉市池向遺跡　千葉県文化財センター　1995"
"890","4421","4421-012","26","Kasori EIV","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"891","4421","4421-013","27","Jomon",NA,"佐倉市池向遺跡　千葉県文化財センター　1995"
"892","4421","4421-014","28","Kasori EIII (Early)","Kasori E (late)","佐倉市池向遺跡　千葉県文化財センター　1995"
"893","4421","4421-015","1","Kasori EIV","Kasori E (late)","佐倉市埋蔵文化財発掘調査報告書　平成１３年度　佐倉市教育委員会"
"894","4421","4421-016","2","Kasori E",NA,"佐倉市埋蔵文化財発掘調査報告書　平成１３年度　佐倉市教育委員会"
"895","4917","4917-001",NA,"Jomon",NA,"谷津田遺跡（A区　本調査１地点）　前原No2（本調査第１第２地点）　木戸遺跡（本調査第１地点）　印旛都市文化財センター　２００５"
"896","4919","4919-001","1","12b - 12c",NA,"谷津田遺跡（A区　本調査１地点）　前原No2（本調査第１第２地点）　木戸遺跡（本調査第１地点）　印旛都市文化財センター　２００５"
"897","4920","4920-001","1","Jomon",NA,"鹿渡遺跡（第３次）　印旛都市文化財センター　2004"
"898","4920","4920-002","2","Jomon",NA,"鹿渡遺跡（第３次）　印旛都市文化財センター　2004"
"899","4966","4966-007","7","Ukishima II (Early)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"900","4966","4966-008","8","Ukishima III",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"901","4966","4966-009","9","Ukishima II / Moroiso b (Late)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"902","4966","4966-010","10","Moroiso b (Middle - Late)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"903","4966","4966-011","11","Ukishima III / Moroiso b",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"904","4966","4966-012","12","Moroiso (Late)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"905","4966","4966-013","13","Moroiso b (Late)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"906","4966","4966-014","14","Moroiso b (Late)",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"907","4966","4966-015","15","Ukishima III / Moroiso b",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"908","4966","4966-016","16","Ukishima III",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"909","4967","4967-001","20","Kasori E",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"910","4968","4968-001","17","Kasori E",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"911","4968","4968-002","18","Kasori E",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
